Tom went to Australia to live with his grandparents.	O Tom foi para a Austrália viver com os avós.
I'd rather trust Grammarly than myself.	Prefiro mais confiar no Grammarly do que em mim.
He bent his back.	Ele curvou as costas.
The difference between doing and not doing is doing.	A diferença entre fazer e não fazer é fazer.
The girl doesn't like to play soccer.	A rapariga não gosta de jogar futebol.
Tom knows there's only one choice that makes any sense.	O Tom sabe que só há uma escolha que faça sentido.
I hope Tom isn't cold.	Espero que o Tom não esteja com frio.
Tom opens the gate every morning at 8:00.	O Tom abre o portão todas as manhãs às 8:00.
What more does Tom want?	O que é que o Tom quer mais?
Come in and sit down.	Entra e senta-te.
Tom suggested that we cancel the meeting.	O Tom sugeriu que cancelássemos a reunião.
India is the third largest country in Asia.	A Índia é o terceiro maior país da Ásia.
Tom got mugged last night.	O Tom foi assaltado ontem à noite.
I don't know those people.	Não conheço aquelas pessoas.
Tom found out what Mary did.	O Tom descobriu o que a Mary fez.
No one misses you.	Ninguém tem saudades tuas.
I never see you without thinking of Ken.	Eu nunca te vejo sem pensar no Ken.
Because I admired his courage, I trusted him.	Por admirar a coragem dele, confiei nele.
I didn't notice anything suspicious.	Não reparei em nada suspeito.
Tom doesn't know anything about the situation.	O Tom não sabe nada sobre a situação.
We used to be friends with Tom.	Éramos amigos do Tom.
Go say goodbye to Tom.	Vão despedir-se do Tom.
I hope I never need to do that again.	Espero nunca precisar de fazer aquilo outra vez.
She scratched her finger on a nail.	Ela arranhou o dedo num prego.
Tom often skipped meals.	O Tom costumava saltar refeições.
Doctors repaired Healey's aneurysm, but Dr. Rubin explains that when the aneurysm suddenly bursts, the situation becomes a life-or-death emergency.	Os médicos repararam o aneurisma de Healey, mas o Dr. Rubin explica que quando um aneurisma rebenta subitamente, a situação transforma-se numa emergência de vida ou morte.
In retrospect, the MERS outbreak in South Korea could have been more effectively contained if the first patient, who contracted the deadly virus during a trip to the Middle East, was correctly diagnosed and immediately quarantined when he first went to a hospital emergency room in Seoul.	Em retrospetiva, o surto de MERS na Coreia do Sul poderia ter sido contido de forma mais eficaz se o primeiro paciente, que contraiu o vírus letal durante uma viagem ao Médio Oriente, tivesse sido diagnosticado corretamente e imediatamente colocado em quarentena quando recorreu pela primeira vez ao serviço de urgências de um hospital em Seul.
My heart has been destroyed.	O meu coração foi destruído.
Look at this place.	Olha para este sítio.
This is brilliant.	Isto é brilhante.
Try again.	Tenta mais uma vez.
I left the door unlocked.	Deixei a porta destrancada.
An egotist is a person of low taste, more interested in himself than in me.	O egoísta é alguém de mau gosto, mais interessado em si próprio do que em mim.
You don't have to reinvent the wheel; it already exists.	Não precisas de reinventar a roda; ela já existe.
I want to help Native Americans to save their languages from extinction.	Quero ajudar os nativos americanos a salvar as suas línguas da extinção.
I fumbled the ball.	Descuidei-me e deixei cair a bola.
The flowers will look more beautiful in the vase.	As flores vão ficar mais bonitas no vaso.
What's your speciality?	Qual é a tua especialidade?
My shirt is orange.	A minha camisa é laranja.
I wonder if he can reserve the flight for me.	Será que ele pode reservar o voo para mim?
The checker that, when performing the capture of several pieces, passes through a coronation square, without stopping there, will not be promoted to a king.	A peça que, ao capturar várias peças, passar por uma casa de coroação sem aí parar, não será promovida a dama.
I'm afraid that you can't.	Temo que a senhora não possa.
Everyone started to laugh.	Todos se puseram a rir.
What does Tom like to do that Mary doesn't like to do?	O que é que o Tom gosta de fazer que a Mary não gosta?
Sickness prevented him from going out.	A doença impediu-o de sair.
Tom didn't take the kids to school today.	O Tom não levou as crianças à escola hoje.
Correct me if I am wrong.	Corrije-me se estiver errado.
Sami wanted Layla dead.	O Sami queria a Layla morta.
Sold primarily overseas, Guy Chemical's gasket makers and other products have been counterfeited, thereby reducing sales and forcing the firm to lay-off workers from the assembly line.	Vendidos sobretudo no estrangeiro, os vedantes e outros produtos da Guy Chemical foram contrafeitos, reduzindo vendas e obrigando a empresa a despedir trabalhadores da linha de montagem.
She will not come today.	Ela não virá hoje.
I was going to wait till Tom got here.	Eu ia esperar até o Tom chegar.
Who is that gentleman who always sits over by the window?	Quem é aquele cavalheiro que está sempre sentado junto à janela?
Maybe Tom was the one who stole your bicycle.	Talvez tenha sido o Tom quem roubou a tua bicicleta.
We play soccer.	Jogamos futebol.
Don't worry about others.	Não te preocupes com os outros.
It is cold there even in summer.	Lá faz frio até no verão.
Renowned Italian tenor Andrea Bocelli is giving a ‘Music for Hope' solo performance Sunday (April 12) at the Duomo, the historic cathedral of Milan, Italy.	O renomado tenor italiano Andrea Bocelli fará um concerto a solo intitulado “Música pela Esperança” no domingo, 12 de abril, no Duomo, a histórica catedral de Milão, em Itália.
I'm still having that same problem.	Continuo a ter o mesmo problema.
Tom regrets having agreed to do that.	O Tom arrepende-se de ter concordado em fazer isso.
A crocodile ate a dog.	Um crocodilo comeu um cão.
When you get there, call me.	Quando chegares, liga-me.
How was the roast beef?	Como estava o rosbife?
Tom will probably tell Mary he'll do that.	O Tom provavelmente dirá à Mary que o fará.
Mr. Suzuki persuaded his son to drop his plan to study abroad.	O Sr. Suzuki convenceu o filho a abandonar o plano de estudar no estrangeiro.
The rumor is not true as far as I know.	O rumor não é verdadeiro, pelo que eu sei.
I can't find my watch.	Não consigo encontrar o meu relógio.
He has a good position in a government office.	Ele tem um bom cargo num serviço público.
We're moving house next month.	Vamos mudar de casa no próximo mês.
The laser sight is pre-sighted from factory, but is user adjustable.	A mira laser sai pré-ajustada de fábrica, mas pode ser regulada pelo utilizador.
Green suits you.	O verde fica-te bem.
I don't know the bride.	Não conheço a noiva.
I'm trying to clean the house.	Estou a tentar limpar a casa.
We don't live here.	Não vivemos aqui.
We paid for it.	Pagámos isso.
This is a police investigation.	Isto é uma investigação policial.
I can answer him, but I don't want to.	Posso responder-lhe, mas não quero.
What is your age?	Qual é a tua idade?
Everything is identical to something.	Tudo tem algo a que é idêntico.
Tom is laid-back.	O Tom é descontraído.
Please return to your seat.	Por favor, volta ao teu lugar.
I've always dreamed of living abroad.	Sempre sonhei viver no estrangeiro.
If you invite them, they will ruin the party.	Se os convidares, eles vão estragar a festa.
The party ended at midnight.	A festa acabou à meia-noite.
I forgot to call him today.	Esqueci-me de lhe telefonar hoje.
What an elegant yacht!	Que iate elegante!
I don't know anyone here.	Não conheço ninguém aqui.
Tom killed the spider.	O Tom matou a aranha.
I'm Tom's lawyer.	Sou a advogada do Tom.
In 1951, at the Palace of Soviet Pioneers, British International Master Robert Wade played a simultaneous game with 30 local children up to 14 years old. After seven hours of play, MI Wade managed to make 10 draws, having lost the other 20 matches.	Em 1951, no Palácio dos Pioneiros Soviéticos, o Mestre Internacional britânico Robert Wade jogou uma simultânea com 30 crianças locais de até 14 anos. Após sete horas de jogo, Wade conseguiu 10 empates e perdeu as outras 20 partidas.
Never come back here again.	Nunca mais voltes aqui.
I asked Tom, but he didn't know.	Perguntei ao Tom, mas ele não sabia.
Take care lest you should fall asleep.	Tem cuidado para não adormeceres.
Tom got back to Boston yesterday evening.	O Tom regressou a Boston ontem à noite.
Tom is stronger than anybody else here.	O Tom é mais forte do que qualquer outra pessoa aqui.
Three things cannot be long hidden: the sun, the moon, and the truth.	Três coisas não podem ficar escondidas por muito tempo: o sol, a lua e a verdade.
I would like to make a request.	Gostaria de fazer um pedido.
I can't decide what to do next.	Não consigo decidir o que fazer a seguir.
Angela Merkel has a PhD in Physics.	A Angela Merkel tem um doutoramento em Física.
I don't like you to the point of wanting to share a trip with you.	Não gosto de ti a ponto de querer partilhar uma viagem contigo.
How about playing golf this afternoon?	Que tal irmos jogar golfe esta tarde?
Forgive your neighbor often, yourself never.	Perdoa o teu próximo amiúde, a ti mesmo nunca.
Tom is the owner of this restaurant.	O Tom é o proprietário deste restaurante.
A light rain was falling.	Caía uma chuva miúda.
How long does it take on foot?	Quanto tempo demora a pé?
As long as you live in my house, you'll follow my rules.	Enquanto viveres em minha casa, terás de cumprir as minhas regras.
The irony is not lost on observers that officials are getting to the forum by air travel, a key source of climate-changing emissions, in order to discuss climate change.	A ironia não escapa aos observadores de que os responsáveis estão a deslocar-se de avião — uma das principais fontes de emissões que alteram o clima — para discutir as alterações climáticas.
Go as fast as possible.	Vai o mais depressa possível.
I need to go to Boston.	Preciso de ir a Boston.
This is the first time I've ever applied this ointment on my wound.	É a primeira vez que aplico esta pomada na minha ferida.
Tom gave Mary detailed instructions on how to do that.	O Tom deu à Mary instruções pormenorizadas sobre como fazer isso.
Press the key.	Primam a tecla.
It's easier for me to have a job than to do housework.	Para mim é mais fácil trabalhar fora do que fazer o serviço doméstico.
The idea of seeing my mother thrills me very much.	A ideia de ver a minha mãe deixa-me muito emocionado.
Scientists today know that protein molecules perform most of the critical functions in the cell.	Hoje sabe-se que as moléculas de proteína executam a maioria das funções críticas na célula.
Tom was out when I called.	O Tom estava fora quando telefonei.
Mary always studies for two hours a day.	A Mary estuda sempre duas horas por dia.
Tom and Mary couldn't help smiling at each other.	O Tom e a Mary não conseguiram deixar de sorrir um para o outro.
The dead ones won't be here.	Os mortos não estarão aqui.
Tom played soccer and basketball.	O Tom jogou futebol e basquetebol.
Tom quickly became my best friend.	O Tom depressa se tornou meu melhor amigo.
The trees were torn up by the force of the storm.	As árvores foram arrancadas pela força da tempestade.
The president-elect has yet to clarify his views, having taken conflicting positions on almost every political issue he chose to address during the election campaign, and on other issues having limited himself to meaningless, preposterously vague promises about the nation's supposed future greatness.	O presidente eleito ainda tem de esclarecer as suas posições, pois assumiu posturas contraditórias em quase todas as questões políticas que abordou durante a campanha e, noutras, limitou-se a promessas sem sentido e grotescamente vagas sobre a suposta grandeza futura da nação.
I just heard that Tom and Mary are coming back to Boston for Christmas.	Acabei de ouvir que o Tom e a Mary vão voltar a Boston pelo Natal.
Nonetheless, Beijing moved quickly to ban Clubhouse after workarounds made the app available on February 8, fearing it would undermine their control of public discourse.	No entanto, Pequim agiu rapidamente para banir o Clubhouse após métodos para contornar as restrições terem tornado disponível a aplicação no dia 8 de fevereiro, temendo que esta pudesse minar o seu controlo do discurso público.
Tom taught me how to introduce myself in French.	O Tom ensinou-me a apresentar-me em francês.
I told him that I loved him.	Disse-lhe que o amava.
It's like an oven in here.	Isto parece um forno cá dentro.
Let's sit here for a while and look at the view.	Vamos sentar-nos aqui durante um bocado e apreciar a vista.
That's brilliant.	Isso é brilhante.
Is that your cat?	Aquele gato é teu?
It was the same fairy, who took the form and the clothes of a princess, to see how great the evil of that girl.	Era a mesma fada, que tomou a forma e as vestes de uma princesa, para ver quão grande era a maldade daquela rapariga.
Tom deceived Mary.	O Tom enganou a Mary.
His reputation goes with him wherever he goes.	A reputação dele acompanha-o para onde quer que vá.
I forgot to send New Year's cards to my friends.	Esqueci-me de enviar cartões de Ano Novo aos meus amigos.
Tom never found out the truth.	O Tom nunca soube a verdade.
Dad wants to see us.	O pai quer ver-nos.
Tom went swimming with us yesterday.	O Tom foi nadar connosco ontem.
Some people like to travel alone.	Há quem goste de viajar sozinho.
I'm not my father.	Eu não sou o meu pai.
The tears of the past fertilize the future.	As lágrimas do passado fertilizam o futuro.
I don't know if it'll rain tomorrow.	Não sei se amanhã chove.
Your wife says some strange things.	A tua esposa diz umas coisas estranhas.
No one forced me to do this.	Ninguém me obrigou a fazer isto.
The championship will start the next day 5.	O campeonato começará no próximo dia 5.
I want to be there tonight.	Quero estar lá esta noite.
This one doesn't fit.	Este não serve.
Maybe he was sick.	Talvez ele estivesse doente.
I have a friend living in London.	Tenho um amigo que vive em Londres.
No animals are to be found on the island.	Não se encontram animais na ilha.
You aren't allowed to speak French here.	Aqui não podes falar francês.
Tom wanted to go back to school.	O Tom queria regressar à escola.
Tom was the last person to arrive.	O Tom foi a última pessoa a chegar.
Tom doesn't like baseball very much.	O Tom não gosta muito de basebol.
I wish I had bought a ticket for the concert.	Queria ter comprado um bilhete para o concerto.
It'll probably take you about three hours to do that.	Provavelmente vais demorar cerca de três horas a fazer isso.
The paper is white; the snow is also white. The paper and the snow are white.	O papel é branco; a neve também é branca. O papel e a neve são brancos.
Lythronax argestes possesses several unique features, a short narrow snout with a wide back of the skull and forward-oriented eyes.	O Lythronax argestes apresenta várias características únicas: um focinho curto e estreito, uma parte posterior do crânio larga e olhos voltados para a frente.
It's simply easier for me.	É simplesmente mais fácil para mim.
Tom doesn't have to go to school next Monday.	O Tom não tem de ir à escola na segunda-feira.
I don't feel like eating supper tonight.	Hoje à noite não me apetece jantar.
The mother occasionally reread her son's letter.	A mãe relia a carta do filho de vez em quando.
I thought you weren't going to tell anyone.	Pensei que não fossem contar a ninguém.
Tom doesn't know what Mary wants to eat.	O Tom não sabe o que a Mary quer comer.
I'm on my way to Tom's house.	Estou a caminho da casa do Tom.
Most people killed by smoking were not heavy smokers.	A maioria das pessoas mortas pelo tabagismo não fumavam muito.
I didn't want anyone to see me.	Não queria que ninguém me visse.
From their home in Virginia, the two launched an emergency appeal on GoFundMe to solicit funds and provide food to some of the most vulnerable Afghans.	Da sua casa na Virgínia, ambos lançaram um apelo de emergência no GoFundMe para angariar fundos e fornecer alimentos a alguns dos afegãos mais vulneráveis.
Tom seems reluctant to go.	O Tom parece relutante em ir.
Do you feel like answering to my question?	Tens vontade de responder à minha pergunta?
Is it true that Tom didn't win?	É verdade que o Tom não ganhou?
Stay away from that place.	Mantém-te longe desse sítio.
Tom is a good tennis player.	O Tom é um bom tenista.
Germany's leaders were losing hope.	Os líderes alemães estavam a perder a esperança.
Tom died three years ago today.	Faz hoje três anos que o Tom morreu.
Tom is easygoing.	O Tom é descontraído.
Tom tried to impress Mary by driving very fast.	O Tom tentou impressionar a Mary conduzindo muito depressa.
I said that I knew what to do next.	Disse que sabia o que fazer a seguir.
I'm still not sure.	Ainda não tenho a certeza.
If you didn't put this here, then who did?	Se não foste tu que puseste isto aqui, então quem foi?
Tom sketched a picture of an elephant for Mary.	O Tom esboçou um elefante para a Mary.
Just tell her not to worry.	Diz-lhe simplesmente para não se preocupar.
In fact, I was born in Boston.	Na verdade, nasci em Boston.
Come back here, man!	Volta aqui, pá!
The floor was painted green, while the walls were yellow.	O chão foi pintado de verde e as paredes de amarelo.
I didn't need anyone's help.	Não precisei da ajuda de ninguém.
My parents worry about my health.	Os meus pais preocupam-se com a minha saúde.
Tom came to ask us to help him.	O Tom veio pedir a nossa ajuda.
There's still work to be done.	Ainda há trabalho por fazer.
Did you find the exit?	Encontraram a saída?
Tom has an impressive moustache.	O Tom tem um bigode impressionante.
Uranus is similar to Neptune.	Úrano é semelhante a Neptuno.
Tom sat down on the edge of the bed.	O Tom sentou-se na beira da cama.
He introduced his daughter to me.	Ele apresentou-me a filha.
I want to live at home with my family.	Quero viver em casa com a minha família.
The news filled her with sorrow.	A notícia encheu-a de tristeza.
Five year after losing her vision, Clements is back doing what she loves — styling hair.	Cinco anos após ter perdido a visão, Clements voltou a fazer o que adora — pentear cabelos.
The sinkhole, now about 10 meters across, is threatening to devour the entire house.	A dolina, agora com cerca de 10 metros de diâmetro, ameaça engolir a casa inteira.
Tom couldn't stand the pain any longer.	O Tom já não aguentava mais a dor.
The guitar is in tune.	A guitarra está afinada.
Tom has a few questions to ask.	O Tom tem algumas perguntas para fazer.
I've been given permission to inspect this equipment.	Deram-me autorização para inspecionar este equipamento.
Let me sleep for another ten minutes.	Deixa-me dormir mais dez minutos.
Tom admitted that he killed my cat.	O Tom admitiu que ele matou o meu gato.
Tom needs to learn to protect himself.	O Tom precisa aprender a defender-se.
Tom loves antiques.	O Tom adora antiguidades.
I'll mow the lawn tomorrow if it's not raining.	Cortarei a relva amanhã se não chover.
Never in my life have I heard or seen such a thing.	Eu nunca vi ou ouvi tal coisa na minha vida.
Why didn't you come to class?	Porque é que não vieste às aulas?
I'm allergic to lobsters.	Sou alérgico a lagosta.
A revolt broke out.	A rebelião estalou.
Tom didn't say what he had intended to say.	O Tom não disse o que pretendia dizer.
I'm sorry to put you to all these troubles.	Lamento fazer-te passar por todos estes problemas.
I think Tom is from Australia.	Eu acho que Tom é da Austrália.
Tom didn't even look.	O Tom nem sequer olhou.
He does nothing but read manga.	Ele não faz mais nada além de ler manga.
Tom will never figure this out.	O Tom nunca vai descobrir isto.
I already saw this.	Já vi isto.
Tom and Mary want to have children.	O Tom e a Mary querem ter filhos.
I allowed her to go to the party.	Deixei-a ir à festa.
This is the girl you asked to see.	Esta é a rapariga que pediste para ver.
The detectives connected the dots.	Os detetives ligaram os pontos.
Tom said he'd consult a lawyer.	O Tom disse que iria consultar um advogado.
I hope to see you next time.	Espero vê-la da próxima vez.
Are you off duty tonight?	Estais de folga hoje à noite?
Sami wanted to get out of town.	O Sami queria sair da cidade.
We checked our bags.	Verificámos as nossas malas.
She looked sad while she read the letter.	Ela parecia triste enquanto lia a carta.
That's what we want to do.	Isso é o que queremos fazer.
We want candy.	Queremos rebuçados.
Tom understands French fairly well, but he has trouble speaking it.	O Tom entende francês razoavelmente bem, mas tem dificuldade em falá-lo.
The box isn't empty.	A caixa não está vazia.
I need to cook the soup and wash the dishes.	Preciso cozinhar a sopa e lavar a loiça.
Tom didn't even help Mary.	O Tom nem sequer ajudou a Mary.
The economic situation of the country worsened.	A situação económica do país piorou.
Tonight we're going to church.	Hoje à noite vamos à igreja.
Tom nodded off in the cinema.	O Tom adormeceu no cinema.
Faith consists in believing what reason cannot.	A fé consiste em acreditar no que a razão não consegue.
My cousin has a large collection of action figures.	O meu primo tem uma grande coleção de figuras de ação.
It's the first time I touch a dolphin.	É a primeira vez que toco num golfinho.
Floodwaters in Pakistan are beginning to recede in parts of the south, as the country struggles to provide desperately needed aid to millions across the country.	As cheias no Paquistão começam a recuar em partes do sul, enquanto o país luta por fornecer ajuda urgentemente necessária a milhões de pessoas por todo o território.
You're the only person I know who has a sports car.	Tu és a única pessoa que conheço que tem um carro desportivo.
The elevator doors closed.	As portas do elevador fecharam-se.
I'll see Tom today.	Vou ver o Tom hoje.
Does this car belong to you?	Este carro é teu?
I'm pleased with these shoes.	Estou satisfeito com estes sapatos.
My place or yours?	A minha casa ou a tua?
The village was silent.	A aldeia estava silenciosa.
You don't have any idea what to do, do you?	A senhora não faz ideia do que fazer, faz?
There are Go boards of various sizes. For the beginner, it is advisable to start playing with the smallest.	Existem tabuleiros de Go de vários tamanhos. Para o principiante, é aconselhável começar com o menor.
Tom milked the cow.	O Tom ordenhou a vaca.
Boston is sure a great place to live.	Boston é, sem dúvida, um ótimo lugar para viver.
He goes to work on foot.	Ele vai a pé para o trabalho.
What is your favorite color?	Qual é a tua cor favorita?
In Germany, people can only get married at the registry office.	Na Alemanha só se pode casar no registo civil.
You're kidding, right?	Estás a brincar, não é?
I usually don't drink red wine in the summer.	Normalmente não bebo vinho tinto no verão.
It's two blocks from here.	Fica a dois quarteirões daqui.
I thought that was a little strange.	Achei aquilo um pouco estranho.
Tom wasn't on duty at the time.	O Tom não estava de serviço nessa altura.
Tom told everyone he wanted to become a barber.	O Tom contou a toda a gente que queria ser barbeiro.
News of her pregnancy took her by surprise.	A notícia da gravidez apanhou-a de surpresa.
What is it that Tom wants to eat?	O que é que o Tom quer comer?
Death is similar to sleep.	A morte assemelha-se ao sono.
He speaks Portuguese.	Ele fala português.
I don't want to work here anymore.	Não quero continuar a trabalhar aqui.
This is only a temporary setback.	Isto é apenas um contratempo temporário.
I just want to rest.	Só quero descansar.
I can't really do anything until Tom gets here.	Não posso fazer nada até que o Tom chegue.
Suspicion always haunts the guilty mind.	A suspeita persegue sempre a mente culpada.
I didn't want to humiliate you.	Não quis humilhar-te.
I've never been there before.	Nunca estive lá antes.
It is not good for your health to shut yourself in all day.	Não te faz bem à saúde ficares o dia todo fechado em casa.
Jane wanted an ice cream cone.	AJane queria um cone de gelado.
He wanted to know everything about you.	Ele quis saber tudo sobre os senhores.
If you're planning to go to Australia, let's go together.	Se vocês estão a planear ir para a Austrália, vamos juntos.
Tom emigrated to Australia.	O Tom emigrou para a Austrália.
I still have so many questions to ask you.	Ainda tenho tantas perguntas para te fazer.
Since 2007, the regional peacekeeping mission, which operates with U.N. approval, has aided Somali government forces in their battle to stabilize the Horn of Africa country, mainly against al-Shabab militants.	Desde 2007, a missão regional de manutenção da paz, autorizada pela ONU, ajuda as forças governamentais somalis na luta por estabilizar o país do Corno de África, sobretudo contra os militantes do al-Shabab.
This is where I spend most of the day.	É aqui que passo a maior parte do dia.
We met a lot of friends.	Encontrámos muitos amigos.
We must help those who can't help themselves.	Devemos ajudar aqueles que não conseguem ajudar-se.
He can't swim.	Ele não sabe nadar.
Tom is happy here.	O Tom é feliz aqui.
I've asked Tom to mow our lawn.	Eu pedi ao Tom para cortar a relva do nosso jardim.
That toilet brush belongs in the bathroom, not in the kitchen.	Aquela escova da sanita deve ficar na casa de banho, não na cozinha.
The food went bad in the hot weather.	A comida estragou-se por causa do tempo quente.
Is the meat good?	A carne está boa?
I'm from the future.	Venho do futuro.
Tom stole his ring.	O Tom roubou-lhe o anel.
He works for a bank.	Ele trabalha num banco.
Send it to me.	Envia-mo.
Oh my God, it's my house!	Meu Deus, é a minha casa!
Tom's explanation was enlightening.	A explicação do Tom foi esclarecedora.
Think, Tom. This is important.	Pensa, Tom. Isto é importante.
Now, however, that they had received the command to rest and sleep (and to gainsay the Father's commands was a thing that would never have entered their minds), they were willing enough to obey, and had hardly laid themselves down before they fell into a deep slumber, from which neither awoke until the light of day had long been shining upon the world, and the Father stood beside them bidding them rise and follow him.	No entanto, agora que tinham recebido a ordem de descansar e dormir (e contrariar as ordens do Pai jamais lhes passaria pela cabeça), mostraram-se dispostos a obedecer; mal se tinham deitado, mergulharam num sono profundo, do qual só acordaram quando a luz do dia já brilhava há muito sobre o mundo e o Pai estava ao lado deles pedindo que se levantassem e o seguissem.
There are a lot of books here, enough for everyone.	Há muitos livros aqui, o suficiente para todos.
I am uncertain whether this is a thing of value.	Eu não tenho a certeza se isto é uma coisa de valor.
I saw Tom at the window.	Vi o Tom na janela.
Tom seemed a little drunk.	Parecia que o Tom estava um pouco bêbado.
You can't park here, because there is a sign.	A senhora não pode estacionar aqui porque há um sinal.
Human stupidity is without limits.	A estupidez humana não tem limites.
I usually sleep at nine.	Costumo dormir às nove.
There's a pea in my right nostril.	Há uma ervilha na minha narina direita.
Maybe some people just aren't meant to be together.	Talvez algumas pessoas simplesmente não estejam destinadas a ficar juntas.
Tom is really sharp, isn't he?	O Tom é mesmo perspicaz, não é?
I ate all of it.	Eu comi tudo.
My father didn't say anything.	O meu pai não disse nada.
There are many people that don't like me.	Há muita gente que não gosta de mim.
I am afraid you are wrong.	Receio que estejas enganado.
There were few things that Nemesio the gnome liked more than to sleep under the stars on a soft bed of fresh moss.	Havia poucas coisas de que Nemésio, o gnomo, gostasse mais do que dormir sob as estrelas numa cama macia de musgo fresco.
I plan to stay here for three days.	Planeio ficar aqui durante três dias.
Tom is going to try it again.	O Tom vai tentar de novo.
Tom loves nature.	O Tom ama a natureza.
What's up, Tom?	Que se passa, Tom?
Pure mathematics is, in its way, the poetry of logical ideas.	Matemática pura é, à sua maneira, a poesia das ideias lógicas.
At some point, Sergey knew Portuguese well.	Nalgum momento, o Sergey falava bem português.
Tom forwarded the email he received from Mary to John.	O Tom reenviou ao John o e-mail que recebeu da Mary.
It's no wonder you got so mad. What he did to you shouldn't be done to anybody.	Não admira que ficaste tão zangada. O que ele te fez não se faz a ninguém.
They say he's the richest person in the city.	Dizem que ele é a pessoa mais rica da cidade.
I'm your sister.	Eu sou tua irmã.
What do you say?	O que dizes?
The idea was simple.	A ideia era simples.
