Tom knows that he's dying.	Tom sabe que está morrendo.
Tom didn't wait another second.	Tom não esperou nem mais um segundo segundo.
Who let you come in?	Quem te deixou entrar?
I speak French and English.	Eu falo francês e inglês.
I wish I were as rich as Tom.	Eu queria ser tão rico como o Tom.
Tom stumbled after her.	Tom tropeçou atrás dela.
It was a gift.	Foi um presente.
Turn on channel four.	Ligue no canal quatro.
I hope this can help somebody.	Eu espero que isso possa ajudar alguém.
I knew it was a joke.	Eu sabia que era uma piada.
Pick him up.	Pegue-o.
Wild rabbits can be seen in the forest.	Coelhos selvagens podem ser vistos na floresta.
Terry got injured last match and will be replaced by Pablo.	Terry se machucou na última partida e será substituído pelo Pablo.
Raisins are dried grapes.	Passas são uvas secas.
It looks like rain.	Tem cara de chuva.
What auxilliary materials or machines can presenters use when making a presentation?	Que materiais auxiliares ou máquinas os palestrantes podem usar ao fazer uma apresentação?
What happened to the boat?	O que aconteceu com o barco?
Don't fool yourself. He doesn't love you.	Não se engane, ele não te ama.
I have all the time in the world.	Tenho todo o tempo do mundo.
We can't keep doing that.	Não podemos continuar fazendo isso.
We were deeply moved by her story.	Nós ficamos profundamente comovidos com a história dela.
Fifthly, I just forgot what the first four things were.	E em quinto, acabei de esquecer quais eram as primeiras quatro coisas.
Are you interested in learning German?	Vocês estão interessados em aprender alemão?
How could they forget?	Como eles puderam esquecer?
Tom went to the post office to send a package to Mary.	Tom foi aos correios para enviar um pacote para Mary.
This is our last chance to do that.	Esta é nossa última chance de fazer isso.
I didn't mean to make Tom angry.	Eu não queria deixar o Tom bravo.
What happened to Tom and Mary?	O que aconteceu com Tom e Mary?
Tom isn't working.	Tom não está trabalhando.
How does one cook rice without starch?	Como se cozinha arroz sem amido?
You can do that right now if you want to.	Você pode fazer isso agora se quiser.
Many trees were cut down.	Muitas árvores foram cortadas.
They're involved.	Eles estão envolvidos.
I'm losing weight.	Estou perdendo peso.
This is an abomination.	Isto é uma abominação.
I cannot look at you when I speak to you.	Não consigo olhar para você enquanto falo com você.
Pace yourself.	Não vá com tanta sede ao pote.
Tom was waiting over there for you, but I don't see him now.	Tom estava ali esperando por ti, mas agora não o estou vendo.
It was disgusting.	Foi nojento.
How many sticks does it take to make a raft?	Com quantos paus se faz uma jangada?
Tom loves science fiction.	Tom adora ficção científica.
Tom is a teacher now.	Tom é professor agora.
Keep focused.	Mantenha-se focado.
I've already started learning Russian.	Eu já comecei a aprender russo.
Tom plays the trombone.	Tom toca trombone.
"""You are Israel's teacher,"" said Jesus."	"""Você é o professor de Israel"", disse Jesus."
I remember last night perfectly.	Eu me lembro perfeitamente de ontem à noite.
She was arrested and accused of being a spy.	Ela foi detida e acusada de espionagem.
You didn't know Tom was gay?	Você não sabia que o Tom era gay?
Tom isn't prepared.	Tom não está preparado.
Tom forgot that he'd promised to call Mary last night.	Tom esqueceu que havia prometido ligar para Mary ontem à noite.
Tom woke Mary up.	Tom acordou Maria.
Tom isn't quite sure what to do.	Tom não sabe ao certo o que fazer.
Tom was the only one who knew about it.	Tom era o único que sabia a respeito disso.
The contest ends tomorrow.	O concurso termina amanhã.
We ate potato soup.	Nós comemos sopa de batatas.
That's very controversial.	Isso é muito duvidoso.
Tom doesn't care for Japanese food.	O Tom não liga para comida japonesa.
Why is that a problem?	Por que isso é um problema?
The hard work is almost over.	O trabalho duro está quase terminando.
You heard the news?	Você ouviu a notícia?
I'm wrong.	Estou errado.
Tom parked behind his house.	Tom estacionou atrás de casa.
The author of the Slovio language has even made a porn site in it.	O autor da língua Slovio fez até um site pornô nessa língua.
Why do you keep saying things that you know aren't true?	Por que não param de dizer essas coisas que os senhores bem sabem que não são verdade?
What'll we talk about?	Sobre o que falaremos?
Tom is too young for that.	Tom é muito jovem para isso.
You can't even help yourself.	Você não pode nem mesmo se ajudar.
His book begins with a tale of country life.	O livro dele começa com uma fábula sobre a vida no campo.
I want you to think about this again.	Eu quero que você pense sobre isso novamente.
Tom agreed that we shouldn't do that.	O Tom concordou que não devíamos fazer isso.
I bring candy for the children.	Trago balas às crianças.
I do what I like.	Faço o que gosto.
Have you ever thought about doing that?	Você já pensou em fazer isso?
Don't always be in such a rush.	Não tenha sempre tanta pressa.
After she had passed her driving test, she bought a car.	Depois de ter passado no seu teste de direção, ela comprou um carro.
Why did you want to speak to me?	Por que você queria falar comigo?
Utterly different from Tom was his friend John, who was kind and benevolent.	Totalmente diferente de Tom era seu amigo John, que era gentil e benevolente.
We're dating.	Estamos namorando.
Tom's office is three miles from where he lives.	O escritório de Tom fica a três milhas de onde ele vive.
I'd like a glass of water, please.	Um copo de água, por favor.
I wasn't able to find my way out.	Não fui capaz de encontrar o caminho.
There are two boats on the lake.	Há dois botes no lago.
I have a fever.	Estou com febre.
Stop being a fan of Miley Cyrus!	Deixem de ser fãs de Miley Cyrus!
Tom wouldn't ask you to do that.	Tom não te pediria para fazer isso.
Many people are skeptical.	Muitas pessoas estão céticas.
You'll meet Tom.	Você vai conhecer o Tom.
Tom won't show up before noon.	Tom não aparece antes do meio-dia.
I parked my car in the driveway and got out.	Estacionei meu carro na garagem e saí.
I wonder whether Tom will come tonight or not.	Eu me pergunto se o Tom virá hoje de noite ou não.
I have a gift that needs to be wrapped.	Eu tenho um presente que precisa ser embrulhado.
Tom is a nice person.	Tom é uma pessoa legal.
I haven't read either book.	Não li nenhum dos dois livros.
Didn't I warn you about him?	Eu avisei a você sobre ele?
What does God want to talk to me about?	O que Deus quer falar comigo?
Generally speaking, men are taller than women.	Em termos gerais, homens são mais altos que mulheres.
He smiled.	Ele sorriu.
No one contradicted Tom.	Ninguém contraria o Tom.
Did you have fun at the game? Who won?	Vocês se divertiram no jogo? Quem ganhou?
Layla isn't a runaway.	Layla não é uma fugitiva.
"He said to me, ""You look sad. What is the matter with you?"""	"Ele me disse: ""Você parece triste. O que você tem?"""
"According to the law, which passed overwhelmingly Thursday, social media companies would be fined 10 percent of their global annual turnover if material deemed ""abhorrent violent material"" is not taken down quickly, and its executives could face as much as three years in prison."	"De acordo com a lei que foi aprovada por uma esmagadora maioria na quinta-feira, os operadores de redes sociais serão multados 10% do seu volume de negócios anual global se material considerado ""abominável ou violento"" não for removido rapidamente e os seus executivos poderão enfrentar até três anos de prisão."
I made myself a cup of hot chocolate.	Eu fiz uma xícara de chocolate quente.
Do you need instructions?	Você precisa de instruções?
What made you think about that?	O que fez você pensar acerca disso?
I wanted to talk to you about something.	Eu queria falar contigo sobre uma coisa.
It was last week.	Foi na semana passada.
The train doesn't stop at that station.	O trem não para nessa estação.
I like eating pineapples.	Gosto de comer abacaxis.
I never saw him again.	Nunca o vi novamente.
It's really cute.	É mesmo fofo.
If you back out, the deal won't go through.	Se vocês desistirem, não haverá negócio.
What's been done?	O que vem sendo feito?
There are a lot of myths about the special forces.	Há muitos mitos sobre as forças especiais.
I don't know when he'll come.	Eu não sei quando ele vai vir.
They were from Australia.	Eram da Austrália.
Why can't I have a dog?	Por que eu não posso ter um cachorro?
I grew up in Shiraz.	Fui criado em Xiraz.
We are at your disposal for any further clarification.	Estamos ao dispor para qualquer esclarecimento adicional.
I can call Tom if you want.	Eu posso chamar o Tom se você quiser.
My plans failed one after another.	Meus planos falharam um após o outro.
Mary enjoyed herself.	Mary se divertiu.
A chain is only as strong as its weakest link.	Uma corrente só é tão forte quanto seu elo mais fraco.
Tom is doing a wonderful job.	Tom está fazendo um trabalho fantástico.
It wasn't supposed to speak English now.	Não era para falar inglês agora.
I know that Marco has been sick.	Sei que o Marco tem estado doente.
Everyone already knows.	Todos já sabem.
This species of butterfly has already gone extinct.	Essa espécie de borboleta já está extinta.
I didn't see any children.	Eu não vi nenhuma criança.
He seems to be involved in that matter.	Ele parece estar envolvido naquele assunto.
You're a nice girl.	Você é uma menina simpática.
We were impressed.	Estávamos impressionados.
I understand you had a fight with Tom yesterday.	Entendo que você teve uma briga com o Tom ontem.
He looked really cute.	Ela era bonitinho mesmo.
I thought it was very funny.	Achei muito engraçado.
We didn't want Tom to do that either.	Nós não queríamos que Tom fizesse isso também.
I bought a house in 2013.	Eu comprei uma casa em 2013.
I love the way it feels.	Eu adoro a sensação.
I put the money into the safe.	Eu coloquei o dinheiro no cofre.
What are you going to be doing with that?	O que vocês vão fazer com isso?
They didn't do anything.	Eles não fizeram nada.
I couldn't bear to look at her.	Eu não podia suportar olhar para ela.
Sami didn't believe that Jesus was crucified.	Sami não acreditava que Jesus foi crucificado.
Remove the beaters from the mixer before you lick them.	Remova os batedores da batedeira antes de lambê-los.
Have you seen my pen?	Vocês viram a minha caneta?
Once-haughty newspapers like the Washington Post are assigning writers and editors to chat with readers in real-time, online sessions.	Jornais outrora presunçosos como o Washington Post estão a encarregar escritores e editores de conversarem com os leitores em tempo real, em sessões online.
We'll need it.	Nós vamos precisar disso.
"""Your privacy is very important to us. Therefore, we are eager to explore it thoroughly"", said the intelligence officers."	"""Sua privacidade é muito importante para nós. Por isso, estamos ansiosos para explorá-la completamente"", disseram os agentes do serviço secreto."
Can we do it before Monday?	Podemos fazer isso antes de segunda?
I'm not going to deny that.	Não vou negar isso.
Have some.	Pega um pouco.
After making sure the cave is not boobytrapped, a swarm of soldiers start hauling away the war booty.	Depois de verificar que a caverna não está armadilhada, um bando de soldados começa a retirar o espólio de guerra.
You're sociable.	Você é sociável.
Mary and Alice showed me pictures of their husbands.	Mary e Alice me mostraram fotos de seus maridos.
Tom wanted to go to the zoo with Mary.	Tom queria ir ao zoológico com Mary.
None of them is a driver.	Nenhum deles é motorista.
I will go at 10.	Eu vou às dez.
Tom didn't start to study French until he was thirty.	Tom não tinha começado a estudar francês até completar trinta.
That helped a lot.	Isso ajudou muito.
You wish to look like the people who speak the language that you want to learn?	Você quer parece com as pessoas que falam a língua quer você quer aprender?
They paid separately.	Eles pagaram separadamente.
Learning Toki Pona is a big challenge for me.	Aprender Toki Pona é um grande desafio para mim.
What's that on the floor?	O que é isso no chão?
Are you also afraid of getting sick?	Você também está com medo de ficar doente?
We just had a talk.	Apenas conversamos.
Please don't kill me!	Por favor, não me mate!
I'm single again.	Estou solteira de novo.
When do you need it by?	É para quando?
You told her.	Você lhe disse.
I don't like watching TV.	Eu não gosto de assistir televisão.
The scientists are investigating why the experiment failed.	Os cientistas estão investigando por que a experiência falhou.
Did you think I was Canadian?	Vocês acharam que eu era canadense?
I was unemployed at that time.	Estava desempregado naquela época.
We'll do it.	Nós o faremos.
Tom won't be busy all day.	Tom não estará ocupado o dia todo.
How are you doing there?	Como vão as coisas por aí?
I thought this might interest you.	Eu achava que isso poderia te interessar.
Tom is our guest.	Tom é o nosso convidado.
Are you finished reading the paper?	Você acabou de ler o jornal?
In addition to English, he speaks German.	Além de inglês, ele fala alemão.
Do you know who that man is?	Você sabe quem é aquele homem?
They walked.	Caminharam.
They are both chatting in the living room.	Os dois estão conversando na sala de estar.
Did you wait?	Você esperou?
Tom just told me about the accident.	O Tom acabou de me contar sobre o acidente.
Maybe you should wait.	Talvez você deveria esperar.
They are eating a pizza with blue sausage and blue sauce.	Estão comendo uma pizza com linguiça azul e molho azul.
Tom underestimated Marie.	Tom subestimou Marie.
My house is under construction.	Minha casa está sendo construída.
If you wish, we can go there.	Se você desejar, podemos ir lá.
Who's going to pay for that?	Quem vai pagar por isso?
What's Tom doing out here?	O que Tom está fazendo aqui fora?
Who are the others?	Quem são os outros?
You believe it, don't you?	Você acredita nisso, não é?
I'm sure his chemistry teacher would have failed him had they survived the tragic explosion.	Tenho certeza que seu professor de química o teria feito repetir de ano se eles tivessem sobrevivido à trágica explosão.
The police eventually arrested Tom.	A polícia acabou por prender Tom.
Tom almost passed out from the heat.	Tom quase desmaiou do calor.
Tom grew up in a middle class neighborhood.	Tom cresceu num bairro de classe média.
You don't have to do this for me.	Vocês não têm que fazer isso para mim.
I'm making a documentary.	Eu estou fazendo um documentário.
It's nice to meet you.	É um prazer conhecê-lo.
She called me very late last night.	Ela me chamou muito tarde na noite passada.
What's holding you back from getting started?	O que está te impedindo de começar?
Some people were late.	Algumas pessoas chegaram tarde.
Tom became a police officer.	Tom se tornou um policial?
You will ruin me.	Você me arruinará.
Malayalam is a palindrome.	Malayalam é um palíndromo.
Fly!	Voem!
She was not invited.	Ela não foi convidada.
Let's take a 10-minute break.	Façamos uma pausa de dez minutos.
What on earth are we going to do?	Que diabos você vai fazer?
Mary read the German translation.	Mary leu a tradução alemã.
That's something I can't tell you.	Isso é algo que eu não posso te dizer.
I promised Tom I wouldn't do that again.	Prometi para o Tom que não faria isso de novo.
How can I stop them?	Como posso detê-los?
I want you to be loved.	Eu desejo que sejas amada.
This is where the fun begins.	Aqui é onde a diversão começa.
I've been told that you're a very competent person.	Me disseram que você é uma pessoa muito competente.
I think I'd like to be a teacher.	Acho que gostaria de ser professor.
If I'm not mistaken, I think she is sleeping.	Se espírito não me engano, acho que ela está dormindo.
Accelerate.	Acelerai.
They love playing outside the country.	Eles gostam de tocar fora do país.
We believe in God.	Nós cremos em Deus.
There was a problem with the thermostat.	Houve um problema com o termostato.
If I were you, I wouldn't move to Boston.	Se eu fosse você, não me mudaria para Boston.
Don't you think you'll get married someday?	Você acha que vai se casar algum dia?
You can't blame yourself.	Vocês não podem culpar a si mesmos.
I would've said something.	Eu teria dito alguma coisa.
Go and see the doctor.	Vá ver o médico.
Tom didn't buy everything we asked him to buy.	Tom não comprou tudo que nós pedimos.
Where does Tom eat breakfast?	Onde o Tom toma o café da manhã?
They're on their own.	Eles estão por conta própria.
This wine is very expensive.	Este vinho é muito caro.
She's not the lying type.	Ela não é das que mentem.
They didn't accept my credit card.	Eles não aceitaram o meu cartão de crédito.
I tried to solve the problem, which I found impossible.	Eu tentei resolver o problema o que eu descobri ser impossível.
"Nkosazana Dlamini-Zuma, the commission chief of the pan-African bloc, demanded the military ""subordinate"" to civilian authorities."	"Nkosazana Dlamini-Zuma, o chefe da comissão do bloco pan-africano, exigiu que os militares ""se subordinassem"" às autoridades civis."
Are you going to call the police?	Você vai chamar a polícia?
The plane took off at exactly 2:30.	O avião decolou exatamente às 2h30.
How did he know my name?	Como ele sabia o meu nome?
He is proud of his son.	Ele tem orgulho do filho.
I'm not afraid of death, but I prefer not to be here when it occurs.	Não tenho medo da morte, mas prefiro não estar lá quando ela aparecer.
Tom was waiting over there for you, but I don't see him now.	O Tom estava ali esperando por vocês; não o vejo, porém, agora.
You have my respect.	Vocês têm meu respeito.
Weren't you surprised by Tom's answer?	Você não ficou surpreso com a resposta de Tom?
No littering.	Não jogue lixo.
I'll wait for you in my room.	Esperarei por você na minha sala.
Tom obeyed.	Tom obedeceu.
Tom and Mary were tired of waiting.	Tom e Maria estavam cansados de esperar.
What are you doing here? Why aren't you at home?	O que você está fazendo aqui? Por que você não está em casa?
Tatoeba is back, but not everything will be working perfectly.	Tatoeba voltou, mas nem tudo estará funcionando perfeitamente.
They made mistakes.	Elas cometeram erros.
I never heard you speak ill of a human being in your life.	Eu nunca ouvi você falar mal de um ser humano em sua vida.
I'll write my address down for you.	Eu vou anotar o meu endereço para você.
Flying is too expensive.	Voar é muito caro.
I think that people are delighted.	Eu acho que as pessoas estão encantadas.
I like going to Boston.	Gosto de ir para Boston.
I was born in China.	Nasci na China.
Surprisingly, he did his last job in one-third the time it would take me.	Surpreendentemente, ele fez seu último serviço em um terço do tempo que eu levaria.
You can only use it once.	Você só pode usá-la uma vez.
I don't understand either.	Eu também não entendo.
Why did you decide to learn French?	Por que você decidiu aprender francês?
I will sell the boat in accordance with your orders.	Venderei o barco de acordo com as suas ordens.
I learned a lot about Australia.	Eu aprendi muito sobre a Austrália.
I would never have guessed that Tom could speak French so well.	Nunca teria imaginado que Tom pudesse falar francês tão bem.
I miss Tom.	Eu sinto saudades do Tom.
This sort of thing hardly ever happens.	Este tipo de coisa quase nunca acontece.
Is he back already?	Ele já voltou?
There is no sign indicating that this is a meeting room.	Não há nenhuma placa indicando que esta é uma sala de reuniões.
I really want to come to Boston.	Realmente quero ir para Boston.
To be perfect she lacked just one defect.	Para ser perfeita, ela só precisava ter um defeito.
I can't face this life alone.	Não posso encarar essa vida sozinha.
That would be sufficient.	Isso seria o suficiente.
We both snore.	Nós roncamos.
I sowed my field with barley.	Eu semeei meu campo com cevada.
Now in his late 60s, one of American agriculture's notable contrarians is more rumpled and thicker in the waist than he was as a Kansas farmboy, coasting through what he calls one of the most misspent youths in the history of the planet.	Agora com 60 e muitos anos, um dos contrariadores mais notáveis dentro da agricultura americana está mais enrugado e mais grosso na cintura do que quando ele era um ajudante de fazenda no Cansas, a viver por inércia aquilo a que ele chama uma das juventudes mais mal-aproveitadas da História do planeta.
When did Tom come back from Boston?	Quando o Tom voltou de Boston?
Who are you looking for?	Quem você está procurando?
Please stand.	Por favor, fique em pé.
I know you have a boyfriend.	Eu sei que você tem namorado.
Tom still hasn't sharpened the knives.	Tom ainda não afiou as facas.
Tom doesn't have to worry about things like that.	Tom não tem de se preocupar com coisas como essa.
Tom knows that Mary is bluffing.	Tom sabe que Maria está blefando.
How did she get there?	Como ela chegou lá?
That island has a tropical climate.	Essa ilha tem um clima tropical.
Does anyone know where they are?	Alguém sabe onde eles estão?
I've only been to Boston three times.	Eu só fui para Boston três vezes.
You're quite forgetful, aren't you?	Vocês são bastante esquecidos, não são?
I didn't pay any attention to the warning.	Eu não prestei atenção alguma ao aviso.
Who will you be coming with?	Com quem vocês virão?
That'll put you in danger.	Isso vai colocá-lo em risco.
Have you eaten dinner?	Você jantou?
Why is everybody crying?	Por que todo mundo está chorando?
I saw him just now.	Eu o vi agorinha.
Why don't you ever help?	Por que você nunca ajuda?
The coach said that Tom did great.	O técnico disse que Tom se saiu muito bem.
He believes in the supernatural.	Ele acredita no sobrenatural.
Tell Tom that I'm ready.	Diz ao Tom que estou pronto.
Tom got hysterical.	Tom se descontrolou.
Tom said he'll check into it.	Tom disse que iria verificar.
I thought it was a bottle.	Eu pensei que era uma garrafa.
I like my coffee dark and strong.	Eu gosto do meu café preto e forte.
I had hardly sat down on the bench when I found it had just been painted.	Eu mal tinha sentado no banco, quando eu achei que tinha acabado de ser pintado.
I wandered through that region completely alone.	Eu vaguei por aquela região completamente sozinho.
Tom doesn't know I like him.	Tom não sabe que eu gosto dele.
She was abducted by aliens from the planet Tatoeba.	Ela foi abduzida por alienígenas do planeta Tatoeba.
You said so yourself.	Foi você mesma que disse.
I wasn't unhappy.	Eu não era infeliz.
She brought me coffee.	Ela trouxe café para mim.
He is seeking employment.	Ele está procurando emprego.
I took a look around.	Dei uma olhada em volta.
